1261,1636,711,428,268,289,3
1271,1671,724,395,391,287,3
1061,1312,608,452,366,313,3
1274,1507,647,449,331,281,3
1308,1657,698,469,383,313,3
1460,1789,767,475,368,339,3
1245,1643,670,440,379,276,3
778,1142,525,444,370,274,3
928,1317,590,435,346,295,3
850,1148,515,424,340,259,3
1051,1456,628,418,269,250,3
1177,1474,645,362,289,244,3
1134,1627,689,316,303,238,3
1241,1645,762,308,243,228,3
1101,1626,693,455,313,334,3
1246,1657,628,428,304,215,3
1293,1717,683,383,295,212,3
753,1127,554,440,295,204,3
682,1019,483,350,286,200,3
686,999,477,342,277,196,3
644,953,465,373,304,199,3
874,1198,567,428,336,245,3
751,1019,530,468,346,234,3
640,847,427,435,291,236,3
504,578,425,673,586,308,3
401,393,366,378,492,434,3
621,609,425,662,442,251,3
734,1045,495,692,348,164,3
734,1026,420,213,145,137,3
714,909,391,161,123,90,3
804,917,390,167,150,124,3
1026,1180,530,333,311,204,3
1036,1330,599,559,444,320,3
1040,1357,645,545,429,347,3
1010,1248,617,517,421,343,3
1058,1289,640,563,432,355,3
970,1290,598,534,405,329,3
946,1227,576,488,397,351,3
930,1224,567,448,375,318,3
1028,1211,562,471,398,311,3
1010,1202,568,479,379,305,3
982,1185,579,466,350,310,3
963,1192,545,452,361,301,3
967,1206,544,433,332,302,3
966,1118,484,467,355,278,3
952,1175,584,414,322,306,3
897,1166,524,410,326,265,3
1017,1221,574,459,342,290,3
974,1152,524,431,277,272,3
911,1162,510,422,310,287,3
874,1133,519,382,294,240,3
904,1184,512,395,277,256,3
823,1127,497,374,296,235,3
935,1144,564,406,298,287,3
1190,1627,765,604,447,374,3
1315,1672,743,556,417,382,3
1263,1520,700,549,417,381,3
1260,1640,758,551,516,244,3
1202,1580,721,535,436,359,3
1142,1413,663,515,394,356,3
1244,1545,701,519,413,360,3
1275,1622,700,530,431,384,3
924,1275,578,472,418,328,3
1196,1421,677,459,387,323,3
1252,1589,681,467,396,303,3
1155,1476,629,433,334,311,3
1305,1649,683,454,350,316,3
1338,1619,750,460,362,308,3
1218,1556,682,476,349,292,3
1202,1533,660,416,330,316,3
1155,1472,636,420,334,320,3
890,1222,565,444,346,315,3
1311,1728,740,468,354,309,3
981,1314,575,385,323,265,3
1189,1574,639,420,287,308,3
1167,1534,615,388,274,301,3
1299,1542,684,438,343,298,3
1242,1576,683,472,326,324,3
1103,1425,615,437,323,283,3
1290,1680,736,473,373,336,3
1244,1636,702,464,331,300,3
1417,1806,769,455,333,291,3
1402,1694,723,472,336,297,3
1350,1769,732,468,394,407,3
1487,1810,798,467,281,297,3
1257,1536,727,533,400,332,3
1283,1666,757,412,327,293,3
1496,1807,806,430,320,291,3
1205,1464,670,462,360,289,3
1411,1793,801,451,342,352,3
1416,1811,796,460,314,286,3
1368,1800,743,459,366,284,3
1212,1546,676,533,388,283,3
1405,1609,793,454,362,375,3
1285,1688,722,438,371,276,3
860,1301,532,378,261,258,3
1132,1572,656,419,352,278,3
1258,1620,720,423,311,244,3
1291,1644,700,401,355,266,3
894,1192,572,472,322,230,3
961,1219,623,463,317,244,3
873,1258,562,473,393,213,3
699,1058,491,399,348,268,3
738,1115,483,366,289,205,3
706,1066,483,403,257,201,3
697,1033,478,365,330,285,3
703,878,468,398,271,190,3
776,898,507,356,251,210,3
773,851,482,406,252,259,3
558,568,424,442,311,252,3
732,961,544,590,350,177,3
675,917,418,242,127,79,3
658,931,418,206,141,95,3
835,1147,509,300,230,169,3
918,1246,505,279,182,167,3
986,1244,585,536,411,337,3
1083,1295,640,528,445,347,3
1017,1290,597,534,453,354,3
1030,1296,633,582,444,346,3
980,1292,585,529,394,344,3
979,1312,603,509,403,335,3
977,1282,577,497,396,330,3
1021,1300,606,528,414,336,3
920,1248,566,484,364,304,3
1050,1265,569,470,397,319,3
974,1197,602,461,336,305,3
974,1217,581,451,379,290,3
910,1128,542,489,372,292,3
966,1202,580,486,353,307,3
956,1182,567,455,335,313,3
990,1234,587,492,358,314,3
901,1132,521,429,338,272,3
937,1116,517,405,302,263,3
875,1122,538,410,320,282,3
898,1158,523,403,315,274,3
959,1239,525,428,334,286,3
929,1233,549,402,278,241,3
846,1171,495,358,257,245,3
970,1299,601,415,298,246,3
1271,1702,778,588,482,380,3
1339,1738,817,599,497,416,3
1196,1624,712,573,436,389,3
1187,1557,707,562,502,400,3
1248,1542,740,537,461,372,3
1304,1579,728,515,447,362,3
1280,1663,745,541,418,370,3
1126,1505,654,522,384,341,3
1169,1608,669,510,422,352,3
1013,1377,631,522,384,358,3
1096,1395,631,456,386,336,3
1178,1543,667,482,335,311,3
1233,1581,709,467,362,325,3
1359,1642,743,501,369,305,3
1325,1564,674,448,347,330,3
1316,1604,715,465,362,298,3
1267,1598,732,458,374,323,3
1274,1703,700,505,410,321,3
1312,1699,697,451,294,372,3
1248,1532,644,452,348,313,3
1362,1692,746,495,344,313,3
1136,1523,688,530,344,310,3
1300,1728,746,573,394,349,3
1224,1593,722,500,389,307,3
1379,1756,786,501,388,335,3
1318,1687,731,496,362,312,3
1323,1658,751,503,359,326,3
1337,1625,731,419,325,316,3
1375,1760,769,498,372,306,3
1458,1811,791,487,302,304,3
1412,1779,790,476,412,304,3
1317,1651,744,476,308,354,3
1433,1886,747,505,408,299,3
1339,1680,748,475,347,369,3
1411,1843,765,487,404,317,3
1425,1835,839,474,392,296,3
1462,1879,823,491,402,295,3
1167,1536,680,472,304,293,3
1485,1835,826,504,400,300,3
1480,1774,860,596,434,339,3
1257,1721,730,456,383,355,3
1155,1543,671,442,371,269,3
1005,1448,597,432,343,260,3
1239,1643,729,492,351,350,3
1030,1508,651,435,341,267,3
779,1119,512,403,332,289,3
1437,1887,813,553,397,320,3
1357,1733,779,426,314,274,3
763,1130,499,423,341,230,3
852,1223,547,444,318,282,3
978,1359,589,547,422,263,3
627,857,483,384,285,283,3
667,925,481,485,339,261,3
717,981,477,339,268,211,3
700,767,440,396,277,248,3
746,1038,463,408,238,186,3
766,1074,513,501,236,144,3
598,718,357,142,149,106,3
681,1007,376,192,74,100,3
740,1054,378,172,117,129,3
861,1191,477,280,215,163,3
995,1258,571,493,366,320,3
977,1241,578,500,370,344,3
1062,1361,644,568,477,352,3
969,1278,609,522,422,346,3
1017,1298,602,564,451,354,3
1080,1340,606,551,444,391,3
1055,1347,607,519,401,375,3
982,1314,634,586,429,363,3
1007,1260,632,565,382,331,3
998,1217,568,533,365,367,3
928,1161,561,507,388,319,3
1006,1321,556,477,366,317,3
941,1231,589,480,426,340,3
973,1228,567,472,381,318,3
954,1257,550,442,391,341,3
925,1149,534,438,346,301,3
960,1160,536,422,329,299,3
895,1175,546,398,347,298,3
964,1243,549,458,343,292,3
914,1266,574,459,338,303,3
893,1228,545,461,322,257,3
948,1217,563,458,341,259,3
983,1224,607,487,353,288,3
852,1189,495,412,295,246,3
988,1346,591,452,350,325,3
909,1162,512,447,298,291,3
906,1238,544,358,282,244,3
1330,1739,817,624,499,401,3
1254,1658,741,603,476,436,3
1403,1740,790,608,496,394,3
1313,1674,784,599,488,412,3
1362,1699,808,573,460,369,3
1308,1642,795,597,473,410,3
1279,1651,776,551,449,372,3
1284,1545,723,537,428,375,3
1255,1657,763,558,441,343,3
1127,1479,663,539,421,331,3
1216,1548,721,517,420,354,3
1283,1662,743,520,384,333,3
1150,1535,707,545,397,358,3
1057,1404,616,450,383,349,3
1227,1671,717,486,332,343,3
1159,1462,611,437,373,331,3
1264,1640,724,512,364,296,3
1213,1516,709,526,409,331,3
1318,1716,788,511,370,329,3
1321,1675,760,559,406,326,3
1281,1652,755,489,371,351,3
1343,1700,703,471,340,317,3
1294,1649,769,560,419,327,3
1313,1732,749,511,354,340,3
1351,1762,799,502,396,312,3
1158,1588,695,549,388,330,3
1388,1688,814,573,392,325,3
1291,1619,717,477,334,304,3
1383,1738,797,551,394,310,3
1557,1897,878,578,319,315,3
1570,1933,888,540,331,312,3
1467,1892,840,581,418,352,3
1435,1849,825,536,418,371,3
1498,1952,859,530,418,323,3
1050,1426,689,576,453,330,3
1411,1741,832,573,439,372,3
1494,1964,866,513,413,324,3
1628,2017,922,607,439,336,3
1462,1920,844,564,457,329,3
1546,1980,906,566,428,423,3
1358,1757,767,480,398,293,3
1280,1809,723,466,388,285,3
1308,1603,745,533,382,277,3
1331,1641,692,507,372,269,3
1385,1742,741,506,386,366,3
1513,2087,930,592,450,361,3
1558,1822,845,591,497,350,3
1150,1430,584,428,320,270,3
1314,1613,719,393,316,229,3
783,1233,532,463,317,290,3
893,1323,569,460,338,304,3
883,1168,550,508,354,301,3
771,1049,489,428,294,260,3
677,1012,484,469,356,235,3
629,731,455,367,285,185,3
645,729,466,433,347,236,3
602,543,413,425,343,298,3
719,1118,568,685,377,185,3
577,798,427,253,191,139,3
711,1115,495,652,370,170,3
745,1124,534,291,158,151,3
774,1100,454,254,188,148,3
840,1118,422,233,161,170,3
968,1190,552,427,359,324,3
964,1283,563,434,384,309,3
962,1248,597,511,411,322,3
932,1226,570,476,379,315,3
982,1251,576,505,427,338,3
989,1336,621,513,414,340,3
1074,1345,668,543,444,376,3
1056,1341,619,617,433,382,3
1016,1325,602,588,442,389,3
1017,1306,601,547,435,387,3
926,1248,595,508,427,361,3
1047,1299,628,537,420,340,3
955,1223,584,533,413,367,3
903,1197,559,477,405,318,3
988,1268,568,484,369,313,3
977,1220,552,490,388,309,3
949,1241,594,454,357,305,3
955,1265,566,503,370,315,3
909,1266,582,432,334,287,3
966,1231,558,491,356,313,3
945,1242,580,460,339,274,3
953,1174,555,439,339,268,3
923,1175,533,422,313,282,3
927,1150,566,394,322,305,3
977,1136,561,438,320,306,3
974,1191,556,426,308,299,3
826,1210,453,384,294,279,3
861,1256,540,451,298,239,3
951,1306,555,445,343,299,3
957,1258,524,386,312,290,3
1386,1769,816,638,512,462,3
1411,1810,850,667,482,407,3
1373,1689,807,661,530,405,3
1417,1754,805,668,526,357,3
1308,1699,805,664,527,430,3
1428,1731,790,643,471,411,3
1402,1779,845,646,448,404,3
1410,1752,859,626,446,380,3
1195,1660,708,613,485,382,3
1338,1744,803,605,443,362,3
1323,1722,782,588,459,356,3
1299,1671,783,575,434,384,3
1350,1669,772,561,439,360,3
1265,1709,762,591,448,381,3
1243,1569,713,543,414,353,3
1234,1571,784,523,389,313,3
1226,1494,696,505,393,314,3
1336,1642,746,486,383,348,3
1200,1679,724,516,413,345,3
1166,1554,696,542,395,334,3
1211,1619,719,507,374,339,3
1371,1729,777,580,409,335,3
1284,1676,740,532,391,330,3
1222,1542,764,507,364,328,3
1351,1688,775,524,360,326,3
1360,1692,807,535,388,348,3
1404,1793,794,571,414,349,3
1397,1749,794,559,380,326,3
1450,1890,866,581,433,358,3
1164,1500,732,583,412,344,3
1313,1690,805,566,424,331,3
1389,1809,822,592,430,326,3
1536,1891,898,592,431,369,3
1666,1901,900,589,429,319,3
1580,2006,916,583,428,369,3
1589,1992,907,588,427,316,3
1246,1602,733,563,402,315,3
1636,1983,928,630,454,429,3
1498,2000,873,614,426,406,3
1665,2063,915,652,529,445,3
1510,1915,848,522,407,311,3
1099,1421,694,579,424,312,3
1448,1854,853,529,425,311,3
1496,1980,901,642,492,325,3
1563,2018,854,562,426,294,3
1466,1790,831,468,393,382,3
1460,1921,824,538,445,361,3
1430,1842,875,828,627,485,3
1035,1446,678,588,367,364,3
1095,1398,673,504,367,265,3
1138,1462,717,472,343,243,3
1023,1334,624,486,334,291,3
1090,1516,679,546,406,323,3
895,1174,552,520,312,286,3
1207,1693,755,523,388,308,3
851,1121,564,510,379,299,3
727,995,481,414,280,202,3
736,910,554,750,495,264,3
646,757,456,416,314,255,3
593,634,503,809,577,254,3
565,626,451,800,890,954,3
716,1076,531,642,418,260,3
740,943,455,330,197,171,3
668,909,482,664,386,150,3
871,1124,518,331,179,169,3
790,1022,429,235,194,158,3
869,1152,531,337,241,198,3
962,1253,531,346,276,234,3
897,1205,522,381,313,260,3
919,1152,539,399,333,281,3
1011,1310,578,461,365,301,3
984,1242,565,495,404,320,3
1015,1317,628,522,413,353,3
956,1179,572,511,383,327,3
972,1320,603,534,422,333,3
984,1368,584,514,381,340,3
1015,1304,621,468,387,382,3
976,1303,645,542,450,392,3
1014,1263,615,539,431,400,3
960,1323,625,560,433,378,3
1047,1307,632,542,424,354,3
995,1322,623,496,427,338,3
1032,1259,619,518,412,337,3
983,1251,578,497,414,350,3
976,1193,552,467,355,312,3
984,1215,593,479,389,360,3
942,1178,559,499,380,316,3
998,1305,614,484,371,306,3
958,1275,534,467,366,313,3
884,1182,582,429,317,318,3
915,1179,552,445,310,282,3
864,1147,557,445,298,283,3
904,1152,540,397,331,294,3
867,1226,565,390,322,260,3
975,1250,560,440,317,303,3
974,1274,551,409,308,247,3
985,1293,555,425,316,242,3
853,1212,528,412,275,266,3
970,1364,609,530,333,299,3
890,1279,548,374,286,290,3
937,1267,522,386,269,263,3
1345,1721,860,678,558,420,3
1365,1784,818,699,538,448,3
1357,1739,861,720,552,419,3
1437,1869,841,686,576,422,3
1329,1816,864,717,516,426,3
1490,1848,892,682,545,446,3
1446,1858,916,681,539,412,3
1307,1690,804,712,538,401,3
1330,1758,840,679,515,394,3
1381,1698,827,679,505,425,3
1335,1743,828,638,495,433,3
1418,1786,826,661,484,443,3
1380,1766,839,630,454,358,3
1209,1558,785,602,461,363,3
1085,1438,671,595,411,382,3
1302,1675,772,567,436,358,3
1397,1687,807,584,424,363,3
1165,1591,751,535,443,363,3
1405,1605,742,536,399,359,3
1072,1368,659,562,395,350,3
1190,1574,736,579,447,349,3
1221,1702,761,597,442,366,3
1413,1864,864,549,438,345,3
1044,1416,648,518,404,342,3
1209,1605,724,517,406,339,3
1359,1771,780,564,430,329,3
1256,1753,784,572,427,331,3
1461,1872,845,598,436,390,3
1417,1834,833,536,395,358,3
1314,1729,777,582,382,381,3
1422,1818,889,614,473,380,3
1190,1509,697,563,430,335,3
1471,1887,844,561,407,355,3
1494,1931,878,506,437,332,3
1560,1885,877,606,438,329,3
1604,2039,923,544,403,325,3
1499,1884,868,613,437,348,3
1721,2071,973,662,486,382,3
1487,1870,861,598,436,320,3
1495,1873,871,599,434,401,3
1299,1618,755,597,435,321,3
1627,1979,864,600,437,320,3
1579,2011,929,620,436,327,3
1562,1904,902,592,508,347,3
1474,1860,866,536,437,322,3
1625,1957,902,638,485,383,3
1414,1886,842,677,489,417,3
1373,1763,797,571,416,364,3
1230,1457,717,629,484,291,3
1252,1606,760,537,385,382,3
1279,1648,767,602,397,268,3
1144,1454,676,591,447,360,3
1502,1811,851,580,423,349,3
1527,1841,865,695,488,338,3
1005,1433,651,552,428,399,3
1338,1816,781,517,397,325,3
1318,1599,747,580,442,356,3
978,1385,630,514,375,300,3
874,1210,607,495,326,283,3
706,834,479,464,341,271,3
705,785,492,546,360,270,3
661,820,517,769,538,307,3
850,1127,568,447,257,181,3
763,1066,500,357,196,169,3
752,904,426,264,154,103,3
830,1172,510,267,197,205,3
877,1176,525,318,239,214,3
905,1218,525,305,287,280,3
928,1235,525,362,297,263,3
924,1210,539,430,358,285,3
977,1302,592,500,395,305,3
983,1242,572,482,407,317,3
992,1310,570,528,417,324,3
963,1308,571,501,419,329,3
1016,1324,633,565,428,371,3
1007,1338,595,529,435,349,3
1074,1350,631,533,441,400,3
1017,1329,596,582,428,402,3
998,1332,637,538,406,354,3
1006,1387,620,560,474,342,3
1000,1337,627,537,404,371,3
1112,1304,657,569,472,351,3
983,1247,609,536,408,327,3
896,1221,556,478,403,319,3
977,1236,596,467,396,360,3
918,1226,573,481,388,360,3
1022,1269,612,573,383,387,3
944,1209,543,479,371,348,3
894,1161,586,433,334,340,3
958,1211,580,478,344,309,3
901,1212,560,421,314,276,3
877,1205,569,459,286,324,3
904,1232,566,449,333,265,3
924,1164,562,431,325,304,3
920,1178,522,382,318,255,3
947,1283,554,423,310,290,3
881,1226,549,413,296,313,3
870,1223,507,383,301,280,3
859,1125,537,369,299,296,3
952,1251,545,417,299,283,3
1083,1501,649,563,391,311,3
1404,1816,926,732,585,451,3
1159,1583,806,733,582,436,3
1425,1790,874,775,550,433,3
1457,1846,863,744,542,432,3
1313,1682,793,716,529,466,3
1398,1855,878,720,567,457,3
1372,1696,850,711,556,482,3
1316,1730,848,728,558,442,3
1355,1832,869,733,581,454,3
1477,1896,871,749,588,422,3
1452,1781,849,707,564,446,3
1489,1881,898,658,526,410,3
1471,1943,852,669,516,435,3
1427,1812,816,689,503,435,3
1409,1790,833,667,476,389,3
